ID,IPK,TAHUN LULUS,PROFESI PEKERJAAN,NAMA MK,SKS,NILAI,INDEX
Alumni063,3.43,2020,Software Engineer,MATEMATIKA INFORMATIKA 3,2,B,MATEMATIKA INFORMATIKA 3
Alumni063,3.43,2020,Software Engineer,MATEMATIKA INFORMATIKA 4,2,A,MATEMATIKA INFORMATIKA 4
Alumni063,3.43,2020,Software Engineer,MATEMATIKA LANJUT 1,2,B,MATEMATIKA LANJUT 1
Alumni063,3.43,2020,Software Engineer,MATEMATIKA LANJUT 2,2,A,MATEMATIKA LANJUT 2
Alumni063,3.43,2020,Software Engineer,ORGANISASI SISTEM KOMPUTER,2,B,ORGANISASI SISTEM KOMPUTER
Alumni063,3.43,2020,Software Engineer,PEMODELAN DAN SIMULASI,2,A,PEMODELAN DAN SIMULASI
Alumni063,3.43,2020,Software Engineer,PEMROGRAMAN BERBASIS OBJEK,2,B,PEMROGRAMAN BERBASIS OBJEK
Alumni063,3.43,2020,Software Engineer,PEMROGRAMAN JARINGAN,2,A,PEMROGRAMAN JARINGAN
Alumni063,3.43,2020,Software Engineer,PEMROGRAMAN WEB,2,A,PEMROGRAMAN WEB
Alumni063,3.43,2020,Software Engineer,PENDIDIKAN AGAMA ISLAM,2,B,PENDIDIKAN AGAMA ISLAM
Alumni063,3.43,2020,Software Engineer,PENDIDIKAN KEWARGANEGARAAN,2,B,PENDIDIKAN KEWARGANEGARAAN
Alumni063,3.43,2020,Software Engineer,PENDIDIKAN PANCASILA,2,B,PENDIDIKAN PANCASILA
Alumni063,3.43,2020,Software Engineer,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,1,A,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA
Alumni063,3.43,2020,Software Engineer,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,3,B,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA
Alumni063,3.43,2020,Software Engineer,PENGANTAR WEB SCIENCE,1,B,PENGANTAR WEB SCIENCE
Alumni063,3.43,2020,Software Engineer,PENGELOLAAN PROYEK PERANGKAT LUNAK,3,B,PENGELOLAAN PROYEK PERANGKAT LUNAK
Alumni063,3.43,2020,Software Engineer,PENGOLAHAN CITRA,2,B,PENGOLAHAN CITRA
Alumni063,3.43,2020,Software Engineer,PENULISAN ILMIAH / KERJA PRAKTEK,2,A,PENULISAN ILMIAH / KERJA PRAKTEK
Alumni063,3.43,2020,Software Engineer,PERANCANGAN DAN ANALISA ALGORITMA,3,B,PERANCANGAN DAN ANALISA ALGORITMA
Alumni063,3.43,2020,Software Engineer,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,1,A,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1
Alumni063,3.43,2020,Software Engineer,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,1,A,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2
Alumni063,3.43,2020,Software Engineer,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,1,A,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3
Alumni063,3.43,2020,Software Engineer,PRAKTIKUM FISIKA DASAR,1,B,PRAKTIKUM FISIKA DASAR
Alumni063,3.43,2020,Software Engineer,REKAYASA KOMPUTASIONAL,2,B,REKAYASA KOMPUTASIONAL
Alumni063,3.43,2020,Software Engineer,REKAYASA PERANGKAT LUNAK 1,2,B,REKAYASA PERANGKAT LUNAK 1
Alumni063,3.43,2020,Software Engineer,REKAYASA PERANGKAT LUNAK 2,2,C,REKAYASA PERANGKAT LUNAK 2
Alumni063,3.43,2020,Software Engineer,RISET OPERASIONAL,2,A,RISET OPERASIONAL
Alumni063,3.43,2020,Software Engineer,SISTEM BASIS DATA 1,3,A,SISTEM BASIS DATA 1
Alumni063,3.43,2020,Software Engineer,SISTEM BASIS DATA 2,3,A,SISTEM BASIS DATA 2
Alumni063,3.43,2020,Software Engineer,SISTEM BERKAS,2,B,SISTEM BERKAS
Alumni063,3.43,2020,Software Engineer,SISTEM INFORMASI,2,B,SISTEM INFORMASI
Alumni063,3.43,2020,Software Engineer,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,2,B,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN
Alumni063,3.43,2020,Software Engineer,SISTEM INFORMASI MANAJEMEN,2,A,SISTEM INFORMASI MANAJEMEN
Alumni063,3.43,2020,Software Engineer,SISTEM KEAMANAN KOMPUTER,2,B,SISTEM KEAMANAN KOMPUTER
Alumni063,3.43,2020,Software Engineer,SISTEM MULTIMEDIA,2,C,SISTEM MULTIMEDIA
Alumni063,3.43,2020,Software Engineer,SISTEM OPERASI,3,B,SISTEM OPERASI
Alumni063,3.43,2020,Software Engineer,SKRIPSI / EVALUASI KOMPREHENSIF,6,A,SKRIPSI / EVALUASI KOMPREHENSIF
Alumni063,3.43,2020,Software Engineer,STATISTIKA 1,2,A,STATISTIKA 1
Alumni063,3.43,2020,Software Engineer,STATISTIKA 2,2,A,STATISTIKA 2
Alumni063,3.43,2020,Software Engineer,STRUKTUR DATA,2,B,STRUKTUR DATA
Alumni063,3.43,2020,Software Engineer,TEKNIK KOMPILASI,3,A,TEKNIK KOMPILASI
Alumni063,3.43,2020,Software Engineer,TEKNOLOGI GAME,1,A,TEKNOLOGI GAME
Alumni063,3.43,2020,Software Engineer,TEORI BAHASA DAN OTOMATA,3,B,TEORI BAHASA DAN OTOMATA
Alumni064,3.26,2020,Software Developer,ALGORITMA DAN PEMROGRAMAN 1,2,B,ALGORITMA DAN PEMROGRAMAN 1
Alumni064,3.26,2020,Software Developer,ALGORITMA DAN PEMROGRAMAN 2,2,B,ALGORITMA DAN PEMROGRAMAN 2
Alumni064,3.26,2020,Software Developer,ALGORITMA DAN PEMROGRAMAN 3,2,B,ALGORITMA DAN PEMROGRAMAN 3
Alumni064,3.26,2020,Software Developer,ALGORITMA DAN PENGOLAHAN PARALEL,3,B,ALGORITMA DAN PENGOLAHAN PARALEL
Alumni064,3.26,2020,Software Developer,ALGORITMA DEEP LEARNING,2,B,ALGORITMA DEEP LEARNING
Alumni064,3.26,2020,Software Developer,ARSITEKTUR KOMPUTER,2,B,ARSITEKTUR KOMPUTER
Alumni064,3.26,2020,Software Developer,BAHASA INDONESIA,2,C,BAHASA INDONESIA
Alumni064,3.26,2020,Software Developer,BAHASA INGGRIS 1,1,A,BAHASA INGGRIS 1
Alumni064,3.26,2020,Software Developer,BAHASA INGGRIS 2,1,A,BAHASA INGGRIS 2
Alumni064,3.26,2020,Software Developer,BAHASA INGGRIS BISNIS 1,1,A,BAHASA INGGRIS BISNIS 1
Alumni064,3.26,2020,Software Developer,BAHASA INGGRIS BISNIS 2,1,B,BAHASA INGGRIS BISNIS 2
Alumni064,3.26,2020,Software Developer,BISNIS INFORMATIKA,1,A,BISNIS INFORMATIKA
Alumni064,3.26,2020,Software Developer,DISAIN PEMODELAN GRAFIK,1,A,DISAIN PEMODELAN GRAFIK
Alumni064,3.26,2020,Software Developer,FISIKA DAN KIMIA DASAR 1,2,B,FISIKA DAN KIMIA DASAR 1
Alumni064,3.26,2020,Software Developer,FISIKA DAN KIMIA DASAR 2,2,B,FISIKA DAN KIMIA DASAR 2
Alumni064,3.26,2020,Software Developer,FORENSIK TEKNOLOGI INFORMASI,2,A,FORENSIK TEKNOLOGI INFORMASI
Alumni064,3.26,2020,Software Developer,GRAFIK KOMPUTER 1,2,B,GRAFIK KOMPUTER 1
Alumni064,3.26,2020,Software Developer,GRAFIK KOMPUTER 2,2,B,GRAFIK KOMPUTER 2
Alumni064,3.26,2020,Software Developer,ILMU BUDAYA DASAR,1,A,ILMU BUDAYA DASAR
Alumni064,3.26,2020,Software Developer,ILMU SOSIAL DASAR,1,A,ILMU SOSIAL DASAR
Alumni064,3.26,2020,Software Developer,INFORMATIKA KESEHATAN,2,B,INFORMATIKA KESEHATAN
Alumni064,3.26,2020,Software Developer,INTERAKSI MANUSIA DAN KOMPUTER,3,A,INTERAKSI MANUSIA DAN KOMPUTER
Alumni064,3.26,2020,Software Developer,JARINGAN KOMPUTER,3,B,JARINGAN KOMPUTER
Alumni064,3.26,2020,Software Developer,JARINGAN KOMPUTER LANJUT,2,B,JARINGAN KOMPUTER LANJUT
Alumni064,3.26,2020,Software Developer,KECERDASAN BUATAN,2,A,KECERDASAN BUATAN
Alumni064,3.26,2020,Software Developer,KOMPUTASI MODERN,1,B,KOMPUTASI MODERN
Alumni064,3.26,2020,Software Developer,KONSEP DATA MINING,2,B,KONSEP DATA MINING
Alumni064,3.26,2020,Software Developer,KONSEP TEKNOLOGI INFORMASI,3,B,KONSEP TEKNOLOGI INFORMASI
