ID,NAMA MK,JENIS,SKS,NILAI
Alumni006,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni006,RISET OPERASIONAL,W,2,A
Alumni006,SISTEM BASIS DATA 1,W,3,B
Alumni006,SISTEM BASIS DATA 2,U,3,B
Alumni006,SISTEM BERKAS,U,2,B
Alumni006,SISTEM INFORMASI,U,2,B
Alumni006,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni006,SISTEM INFORMASI MANAJEMEN,W,2,B
Alumni006,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni006,SISTEM MULTIMEDIA,W,2,B
Alumni006,SISTEM OPERASI,U,3,B
Alumni006,SISTEM TERDISTRIBUSI,P,2,B
Alumni006,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni006,STATISTIKA 1,W,2,A
Alumni006,STATISTIKA 2,W,2,B
Alumni006,STRUKTUR DATA,W,2,B
Alumni006,TEKNIK KOMPILASI,W,3,B
Alumni006,TEKNOLOGI GAME,W,1,A
Alumni006,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni007,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni007,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni007,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni007,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni007,ALGORITMA DEEP LEARNING,W,2,A
Alumni007,ARSITEKTUR KOMPUTER,U,2,A
Alumni007,BAHASA INDONESIA,W,2,B
Alumni007,BAHASA INGGRIS 1,W,1,B
Alumni007,BAHASA INGGRIS 2,W,1,B
Alumni007,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni007,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni007,BISNIS INFORMATIKA,W,1,B
Alumni007,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni007,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni007,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni007,FORENSIK TEKNOLOGI INFORMASI,W,2,B
Alumni007,GRAFIK KOMPUTER 1,W,2,B
Alumni007,GRAFIK KOMPUTER 2,W,2,B
Alumni007,ILMU BUDAYA DASAR,W,1,B
Alumni007,ILMU SOSIAL DASAR,W,1,B
Alumni007,INFORMATIKA KESEHATAN,P,2,B
Alumni007,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni007,JARINGAN KOMPUTER,U,3,B
Alumni007,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni007,KECERDASAN BUATAN,W,2,B
Alumni007,KOMPUTASI MODERN,W,1,A
Alumni007,KONSEP DATA MINING,P,2,B
Alumni007,KONSEP TEKNOLOGI INFORMASI,W,3,B
Alumni007,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni007,MATEMATIKA DASAR 1,W,2,B
Alumni007,MATEMATIKA DASAR 2,U,2,C
Alumni007,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni007,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni007,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni007,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni007,MATEMATIKA LANJUT 1,W,2,B
Alumni007,MATEMATIKA LANJUT 2,W,2,C
Alumni007,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni007,PEMODELAN DAN SIMULASI,W,2,A
Alumni007,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni007,PEMROGRAMAN JARINGAN,W,2,B
Alumni007,PEMROGRAMAN MULTIMEDIA,P,2,B
Alumni007,PEMROGRAMAN WEB,W,2,B
Alumni007,PENDIDIKAN AGAMA,W,2,B
Alumni007,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni007,PENDIDIKAN PANCASILA,U,2,A
Alumni007,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni007,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni007,PENGANTAR WEB SCIENCE,W,1,A
Alumni007,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,B
Alumni007,PENGOLAHAN CITRA,W,2,B
Alumni007,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni007,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni007,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni007,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni007,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni007,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni007,REKAYASA KOMPUTASIONAL,W,2,A
Alumni007,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni007,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni007,RISET OPERASIONAL,W,2,A
Alumni007,SISTEM BASIS DATA 1,W,3,B
Alumni007,SISTEM BASIS DATA 2,U,3,B
Alumni007,SISTEM BERKAS,U,2,A
Alumni007,SISTEM INFORMASI,U,2,A
Alumni007,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,B
Alumni007,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni007,SISTEM KEAMANAN KOMPUTER,W,2,B
Alumni007,SISTEM MULTIMEDIA,W,2,C
Alumni007,SISTEM OPERASI,U,3,B
Alumni007,SISTEM TERDISTRIBUSI,P,2,A
Alumni007,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni007,STATISTIKA 1,W,2,A
Alumni007,STATISTIKA 2,W,2,C
Alumni007,STRUKTUR DATA,W,2,B
Alumni007,TEKNIK KOMPILASI,W,3,A
Alumni007,TEKNOLOGI GAME,W,1,A
Alumni007,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni008,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni008,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni008,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni008,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni008,ALGORITMA DEEP LEARNING,W,2,B
Alumni008,ARSITEKTUR KOMPUTER,U,2,A
Alumni008,BAHASA INDONESIA,W,2,B
Alumni008,BAHASA INGGRIS 1,W,1,A
Alumni008,BAHASA INGGRIS 2,W,1,C
Alumni008,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni008,BAHASA INGGRIS BISNIS 2,W,1,C
Alumni008,BISNIS INFORMATIKA,W,1,A
Alumni008,DISAIN PEMODELAN GRAFIK,W,1,B
Alumni008,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni008,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni008,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni008,GRAFIK KOMPUTER 1,W,2,B
Alumni008,GRAFIK KOMPUTER 2,W,2,B
Alumni008,ILMU BUDAYA DASAR,W,1,A
Alumni008,ILMU SOSIAL DASAR,W,1,A
Alumni008,INFORMATIKA KESEHATAN,P,2,C
Alumni008,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni008,JARINGAN KOMPUTER,U,3,A
Alumni008,JARINGAN KOMPUTER LANJUT,P,2,B
Alumni008,KECERDASAN BUATAN,W,2,B
Alumni008,KOMPUTASI MODERN,W,1,B
Alumni008,KONSEP DATA MINING,P,2,A
Alumni008,KONSEP TEKNOLOGI INFORMASI,W,3,B
Alumni008,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,C
Alumni008,MATEMATIKA DASAR 1,W,2,A
Alumni008,MATEMATIKA DASAR 2,U,2,A
Alumni008,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni008,MATEMATIKA INFORMATIKA 2,W,2,A
Alumni008,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni008,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni008,MATEMATIKA LANJUT 1,W,2,A
Alumni008,MATEMATIKA LANJUT 2,W,2,B
Alumni008,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni008,PEMODELAN DAN SIMULASI,W,2,B
Alumni008,PEMROGRAMAN BERBASIS OBJEK,W,2,C
Alumni008,PEMROGRAMAN JARINGAN,W,2,B
Alumni008,PEMROGRAMAN MULTIMEDIA,P,2,A
Alumni008,PEMROGRAMAN WEB,W,2,B
Alumni008,PENDIDIKAN AGAMA,W,2,B
Alumni008,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni008,PENDIDIKAN PANCASILA,U,2,A
Alumni008,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni008,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,B
Alumni008,PENGANTAR WEB SCIENCE,W,1,B
Alumni008,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,B
Alumni008,PENGOLAHAN CITRA,W,2,B
Alumni008,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni008,PERANCANGAN DAN ANALISA ALGORITMA,W,3,A
Alumni008,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,C
Alumni008,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni008,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni008,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni008,REKAYASA KOMPUTASIONAL,W,2,B
Alumni008,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni008,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni008,RISET OPERASIONAL,W,2,A
Alumni008,SISTEM BASIS DATA 1,W,3,A
Alumni008,SISTEM BASIS DATA 2,U,3,A
Alumni008,SISTEM BERKAS,U,2,A
Alumni008,SISTEM INFORMASI,U,2,B
Alumni008,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni008,SISTEM INFORMASI MANAJEMEN,W,2,B
Alumni008,SISTEM KEAMANAN KOMPUTER,W,2,B
Alumni008,SISTEM MULTIMEDIA,W,2,C
Alumni008,SISTEM OPERASI,U,3,B
Alumni008,SISTEM TERDISTRIBUSI,P,2,C
Alumni008,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni008,STATISTIKA 1,W,2,B
Alumni008,STATISTIKA 2,W,2,A
Alumni008,STRUKTUR DATA,W,2,B
Alumni008,TEKNIK KOMPILASI,W,3,B
Alumni008,TEKNOLOGI GAME,W,1,A
Alumni008,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni009,ALGORITMA DAN PEMROGRAMAN 1,W,2,C
Alumni009,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni009,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni009,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni009,ALGORITMA DEEP LEARNING,W,2,A
Alumni009,ARSITEKTUR KOMPUTER,U,2,A
Alumni009,BAHASA INDONESIA,W,2,B
Alumni009,BAHASA INGGRIS 1,W,1,B
Alumni009,BAHASA INGGRIS 2,W,1,A
Alumni009,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni009,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni009,BISNIS INFORMATIKA,W,1,A
Alumni009,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni009,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni009,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni009,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni009,GRAFIK KOMPUTER 1,W,2,B
Alumni009,GRAFIK KOMPUTER 2,W,2,A
Alumni009,ILMU BUDAYA DASAR,W,1,A
Alumni009,ILMU SOSIAL DASAR,W,1,A
Alumni009,INFORMATIKA KESEHATAN,P,2,A
Alumni009,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni009,JARINGAN KOMPUTER,U,3,A
Alumni009,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni009,KECERDASAN BUATAN,W,2,A
Alumni009,KOMPUTASI MODERN,W,1,B
Alumni009,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni009,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni009,MATEMATIKA DASAR 1,W,2,A
Alumni009,MATEMATIKA DASAR 2,U,2,B
Alumni009,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni009,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni009,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni009,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni009,MATEMATIKA LANJUT 1,W,2,A
Alumni009,MATEMATIKA LANJUT 2,W,2,B
Alumni009,ORGANISASI SISTEM KOMPUTER,U,2,A
Alumni009,PEMODELAN DAN SIMULASI,W,2,B
Alumni009,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni009,PEMROGRAMAN JARINGAN,W,2,B
Alumni009,PEMROGRAMAN WEB,W,2,A
Alumni009,PENDIDIKAN AGAMA,W,2,A
Alumni009,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni009,PENDIDIKAN PANCASILA,U,2,A
Alumni009,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni009,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni009,PENGANTAR WEB SCIENCE,W,1,A
Alumni009,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni009,PENGOLAHAN CITRA,W,2,B
Alumni009,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni009,PERANCANGAN DAN ANALISA ALGORITMA,W,3,A
Alumni009,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni009,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni009,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni009,PRAKTIKUM FISIKA DASAR,W,1,A
Alumni009,REKAYASA KOMPUTASIONAL,W,2,C
Alumni009,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni009,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni009,RISET OPERASIONAL,W,2,B
Alumni009,SISTEM BASIS DATA 1,W,3,A
Alumni009,SISTEM BASIS DATA 2,U,3,B
Alumni009,SISTEM BERKAS,U,2,A
Alumni009,SISTEM INFORMASI,U,2,B
Alumni009,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni009,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni009,SISTEM KEAMANAN KOMPUTER,W,2,B
Alumni009,SISTEM MULTIMEDIA,W,2,B
Alumni009,SISTEM OPERASI,U,3,A
Alumni009,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni009,STATISTIKA 1,W,2,A
Alumni009,STATISTIKA 2,W,2,B
Alumni009,STRUKTUR DATA,W,2,A
Alumni009,TEKNIK KOMPILASI,W,3,A
Alumni009,TEKNOLOGI GAME,W,1,A
Alumni009,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni010,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni010,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni010,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni010,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni010,ALGORITMA DEEP LEARNING,W,2,A
Alumni010,ARSITEKTUR KOMPUTER,U,2,A
Alumni010,BAHASA INDONESIA,W,2,A
Alumni010,BAHASA INGGRIS 1,W,1,A
Alumni010,BAHASA INGGRIS 2,W,1,A
Alumni010,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni010,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni010,BISNIS INFORMATIKA,W,1,A
Alumni010,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni010,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni010,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni010,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni010,GRAFIK KOMPUTER 1,W,2,A
Alumni010,GRAFIK KOMPUTER 2,W,2,A
Alumni010,ILMU BUDAYA DASAR,W,1,A
Alumni010,ILMU SOSIAL DASAR,W,1,A
Alumni010,INFORMATIKA KESEHATAN,P,2,A
Alumni010,INTERAKSI MANUSIA DAN KOMPUTER,U,3,C
Alumni010,JARINGAN KOMPUTER,U,3,A
Alumni010,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni010,KECERDASAN BUATAN,W,2,A
Alumni010,KOMPUTASI MODERN,W,1,A
Alumni010,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni010,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni010,MATEMATIKA DASAR 1,W,2,A
Alumni010,MATEMATIKA DASAR 2,U,2,B
Alumni010,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni010,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni010,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni010,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni010,MATEMATIKA LANJUT 1,W,2,A
Alumni010,MATEMATIKA LANJUT 2,W,2,A
Alumni010,ORGANISASI SISTEM KOMPUTER,U,2,A
Alumni010,PEMODELAN DAN SIMULASI,W,2,A
Alumni010,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni010,PEMROGRAMAN JARINGAN,W,2,A
Alumni010,PEMROGRAMAN WEB,W,2,A
Alumni010,PENDIDIKAN AGAMA,W,2,A
Alumni010,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni010,PENDIDIKAN PANCASILA,U,2,A
Alumni010,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni010,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni010,PENGANTAR WEB SCIENCE,W,1,A
Alumni010,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni010,PENGOLAHAN CITRA,W,2,B
Alumni010,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni010,PERANCANGAN DAN ANALISA ALGORITMA,W,3,A
Alumni010,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni010,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni010,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni010,PRAKTIKUM FISIKA DASAR,W,1,A
Alumni010,REKAYASA KOMPUTASIONAL,W,2,A
Alumni010,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni010,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni010,RISET OPERASIONAL,W,2,A
Alumni010,SISTEM BASIS DATA 1,W,3,A
Alumni010,SISTEM BASIS DATA 2,U,3,A
Alumni010,SISTEM BERKAS,U,2,A
Alumni010,SISTEM INFORMASI,U,2,A
Alumni010,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,P,2,A
Alumni010,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni010,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni010,SISTEM MULTIMEDIA,W,2,A
Alumni010,SISTEM OPERASI,U,3,A
Alumni010,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni010,STATISTIKA 1,W,2,A
Alumni010,STATISTIKA 2,W,2,A
Alumni010,STRUKTUR DATA,W,2,A
Alumni010,TEKNIK KOMPILASI,W,3,A
Alumni010,TEKNOLOGI GAME,W,1,A
Alumni010,TEORI BAHASA DAN OTOMATA,U,3,A
Alumni011,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni011,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni011,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni011,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni011,ALGORITMA DEEP LEARNING,W,2,B
Alumni011,ARSITEKTUR KOMPUTER,U,2,A
Alumni011,BAHASA INDONESIA,W,2,B
Alumni011,BAHASA INGGRIS 1,W,1,B
Alumni011,BAHASA INGGRIS 2,W,1,A
Alumni011,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni011,BAHASA INGGRIS BISNIS 2,W,1,B
Alumni011,BISNIS INFORMATIKA,W,1,A
Alumni011,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni011,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni011,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni011,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni011,GRAFIK KOMPUTER 1,W,2,A
Alumni011,GRAFIK KOMPUTER 2,W,2,B
Alumni011,ILMU BUDAYA DASAR,W,1,A
Alumni011,ILMU SOSIAL DASAR,W,1,A
Alumni011,INFORMATIKA KESEHATAN,P,2,A
Alumni011,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni011,JARINGAN KOMPUTER,U,3,B
Alumni011,JARINGAN KOMPUTER LANJUT,P,2,B
Alumni011,KECERDASAN BUATAN,W,2,A
Alumni011,KOMPUTASI MODERN,W,1,A
Alumni011,KONSEP DATA MINING,P,2,B
Alumni011,KONSEP TEKNOLOGI INFORMASI,W,3,B
Alumni011,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni011,MATEMATIKA DASAR 1,W,2,C
Alumni011,MATEMATIKA DASAR 2,U,2,B
Alumni011,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni011,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni011,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni011,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni011,MATEMATIKA LANJUT 1,W,2,A
Alumni011,MATEMATIKA LANJUT 2,W,2,B
Alumni011,ORGANISASI SISTEM KOMPUTER,U,2,A
Alumni011,PEMODELAN DAN SIMULASI,W,2,A
Alumni011,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni011,PEMROGRAMAN JARINGAN,W,2,B
Alumni011,PEMROGRAMAN MULTIMEDIA,P,2,B
Alumni011,PEMROGRAMAN WEB,W,2,B
Alumni011,PENDIDIKAN AGAMA,W,2,B
Alumni011,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni011,PENDIDIKAN PANCASILA,U,2,B
Alumni011,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni011,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni011,PENGANTAR WEB SCIENCE,W,1,A
Alumni011,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,B
Alumni011,PENGOLAHAN CITRA,W,2,B
Alumni011,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni011,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni011,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni011,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni011,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni011,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni011,REKAYASA KOMPUTASIONAL,W,2,B
Alumni011,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni011,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni011,RISET OPERASIONAL,W,2,B
Alumni011,SISTEM BASIS DATA 1,W,3,A
Alumni011,SISTEM BASIS DATA 2,U,3,B
Alumni011,SISTEM BERKAS,U,2,B
Alumni011,SISTEM INFORMASI,U,2,A
Alumni011,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni011,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni011,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni011,SISTEM MULTIMEDIA,W,2,C
Alumni011,SISTEM OPERASI,U,3,B
Alumni011,SISTEM TERDISTRIBUSI,P,2,B
Alumni011,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,B
Alumni011,STATISTIKA 1,W,2,A
Alumni011,STATISTIKA 2,W,2,A
Alumni011,STRUKTUR DATA,W,2,B
Alumni011,TEKNIK KOMPILASI,W,3,A
Alumni011,TEKNOLOGI GAME,W,1,A
Alumni011,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni012,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni012,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni012,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni012,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni012,ALGORITMA DEEP LEARNING,W,2,A
Alumni012,ARSITEKTUR KOMPUTER,U,2,A
Alumni012,BAHASA INDONESIA,W,2,B
Alumni012,BAHASA INGGRIS 1,W,1,B
Alumni012,BAHASA INGGRIS 2,W,1,C
Alumni012,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni012,BAHASA INGGRIS BISNIS 2,W,1,B
Alumni012,BISNIS INFORMATIKA,W,1,A
Alumni012,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni012,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni012,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni012,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni012,GRAFIK KOMPUTER 1,W,2,B
Alumni012,GRAFIK KOMPUTER 2,W,2,B
Alumni012,ILMU BUDAYA DASAR,W,1,A
Alumni012,ILMU SOSIAL DASAR,W,1,A
Alumni012,INFORMATIKA KESEHATAN,P,2,B
Alumni012,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni012,JARINGAN KOMPUTER,U,3,B
Alumni012,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni012,KECERDASAN BUATAN,W,2,A
Alumni012,KOMPUTASI MODERN,W,1,A
Alumni012,KONSEP DATA MINING,P,2,A
Alumni012,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni012,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni012,MATEMATIKA DASAR 1,W,2,A
Alumni012,MATEMATIKA DASAR 2,U,2,A
Alumni012,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni012,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni012,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni012,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni012,MATEMATIKA LANJUT 1,W,2,A
Alumni012,MATEMATIKA LANJUT 2,W,2,A
Alumni012,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni012,PEMODELAN DAN SIMULASI,W,2,A
Alumni012,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni012,PEMROGRAMAN JARINGAN,W,2,B
Alumni012,PEMROGRAMAN MULTIMEDIA,P,2,A
Alumni012,PEMROGRAMAN WEB,W,2,A
Alumni012,PENDIDIKAN AGAMA,W,2,B
Alumni012,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni012,PENDIDIKAN PANCASILA,U,2,B
Alumni012,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni012,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,B
Alumni012,PENGANTAR WEB SCIENCE,W,1,A
Alumni012,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni012,PENGOLAHAN CITRA,W,2,B
